school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following actions by a phlebotomist is a HIPAA violation,Entering the wrong diagnosis code for a patient,Providing the laboratory results to the insurance company,Leaving the providers name blank on the requisition form,Looking up the patients laboratory results when asked by the provider,,,,B,Releasing lab results to insurance without authorization (payer not 'treatment/payment/ops' exception properly documented) violates HIPAA minimum necessary/disclosure rules. Wrong code billing error. Blank provider incomplete req. Provider lookup TPO ok.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist finds a patient who is unresponsive and not breathing In which of the following positions should the phlebotomist place the patient before initiating CPR,Supine,SemiFowlers,Prone,Sidelying,,,,A,Supine flat hard surface (back board if bed) aligns airway/chest for effective CPR compressions/breaths (AHA BLS); exposes chest. Others obstruct.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,When performing a blood smear which of the following actions should a phlebotomist take to ensure a quality result,Hold the two slides at 90° to each other when performing the smear,Allow the blood drop to clot slightly prior to performing the smear,Hold the slides at 30° to each other when performing the smear,Allow the blood drop to clot completely prior to performing the smear,,,,C,30° angle spreader-push slide creates even thin-thick smear for WBC morphology/RBC inclusion (CLSI H20); 90° streaks. Clotting artifacts/ruins cells.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist should administer CPR to which of the following patients,A patient who has chest pain,A patient who is pulseless,A patient who is lethargic,A patient who is short of breath,,,,B,CPR for pulseless/non-breathing (cardiac arrest); unresponsive check carotid <10sec. Chest pain alert. Lethargic monitor. SOB oxygen.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist inserts a needle into a patients vein and observes no blood flow into the tube Which of the following actions should the phlebotomist take first,Remove the needle,Pull needle back slightly,Laterally redirect the needle,Reposition the needle to 90°,,,,B,Slight bevel withdrawal (1-2mm) 'fishes' into vein if thru/backwall; first attempt before reposition. Remove last resort. Lateral risky artery. 90° perpendicular traumatic.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following samples should a phlebotomist present to the laboratory first for processing,A sodium level from a patient who has a DNR order,A hemoglobin and hematocrit level from a patient who is postoperative,A stat potassium level from a patient in the emergency room,A peak antibiotic level from a patient who is NPO,,,,C,STAT ER K+ first (life-threatening hypo/hyperkalemia arrhythmia); timed/therapeutic last. DNR no priority. H&H routine postop. Peak timed.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following is an appropriate choice for cleaning a surface contaminated with blood or body fluids,Boiling water,10% bleach solution,Povidoneiodine,70% isopropyl alcohol,,,,B,10% bleach (1:10) EPA-registered tuberculocidal for blood/body fluids (OSHA BBP); 10-15min contact. Boiling impractical. Povidone skin. Alcohol virucidal insufficient proteins.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following types of tests is a phlebotomist allowed to perform according to CLIA regulations,Occult blood detection,Flow cytometry,Genetic molecular,Electrophoresis,,,,A,CLIA-waived (low complexity) like fecal occult blood (FOBT/iFOB) phlebotomists perform POCT; flow/genetic/electrophoresis moderate/high complexity lab techs.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following pieces of information on a requisition form is critical to patient identification,Physicians name,Date of birth,Blood type,Emergency contact,,,,B,DOB + name/armband minimum 2 unique ID (CLSI); prevents wrong patient. Physician req info. Blood type result. Contact non-ID.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,An adult patient gives implied consent to a phlebotomist when which of the following occurs,When the patient signs a release for their laboratory results,When the patient signs a document of agreement for a research study,When the patient offers their arm out to the phlebotomist,When the patients family member nods for the phlebotomist to proceed,,,,C,Adult offers arm after explanation implies understanding/consent for routine venipuncture (competent); no written needed. Releases research explicit/family no authority.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following methods should a phlebotomist use to invert tubes to prevent clotting,Shaking the tubes 4 to 8 times after collection,Moving the tubes in a figureeight motion 4 to 8 times after collection,Rolling the tubes between the palms of the hands 4 to 8 times after collection,Passing the tubes from hand to hand 4 to 8 times after collection,,,,B,Gentle figure-8 inversion 8-10x mixes additive evenly without hemolysis/trauma for anticoag tubes (EDTA/heparin); shaking lyses RBCs. Rolling insufficient.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following tests is performed to identify bacteremia,Glucose tolerance test,Peripheral blood smear,Blood culture,Lactic acid,,,,C,Blood culture (aerobic/anaerobic bottles incubated 5d) detects bloodstream infection (bacteremia/sepsis). GTT diabetes. Smear morphology. Lactic severity.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,The provider requests a stat chemistry panel Which of the following tubes should the phlebotomist use to draw the specimen,Light green,Light blue,Lavender,Red,,,,A,"PST lithium heparin (lt green plasma separator) stat chemistry (electrolytes/glucose/BUN rapid sep/analyze); lt blue coag, lavender CBC, red serum slow clot.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,If a phlebotomist receives an accidental needlestick which of the following actions should be taken first,Report the needlestick to the supervisor,Wash the area with soap and water,Complete the blood draw,Seek immediate treatment,,,,B,Immediate wash soap/water 15min (no scrub/bleach) removes virus before replication (HBV/HIV); then report. Stop draw. Treatment post-wash.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following demonstrates an accurate collection and inversion situation,Draw a green tube and invert it 1 time,Draw a red tube and invert it 5 times,Draw a yellow tube and invert it 8 times,Draw a light blue tube and invert it 2 times,,,,C,"Yellow (ACD/BD Vacutainer SST?) 8-10x for clot activator/sep; green (heparin) 8-10x, red (serum) 5x gentle, lt blue (sodium citrate coag) 3-4x. Green 1x insufficient.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following is the vein of choice for a venipuncture procedure,Median cubital,Radial,Median basilic,Cephalic,,,,A,Median cubital (AC fossa superficial fixed least painful) 1st choice adults ample blood minimal nerve risk. Radial/cephalic alt. Basilic artery risk.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A patient is on contact isolation precautions What PPE other than the standard gloves would be required,Surgical mask,N95 mask,Face shield or goggles,Gown,,,,D,Contact (MRSA/C.diff) requires gown + gloves (change room-patient); don/doff sequence prevents contam. Mask droplet/airborne.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following actions by a phlebotomist exhibits proper handling while transporting a CBC,Wrapping the specimen in foil to protect it from light,Placing the specimen on a heat block,Keeping the specimen at room temperature,Placing the specimen in an ice slurry,,,,C,CBC (EDTA lavender RT stable 24h); light/heat/cold alter WBC/morphology. Foil bili/light sens. Heat block ammonia. Ice hemolysis.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following meets recommended handling requirements for a blood specimen that is to be collected and tested for the presence of bilirubin,Transport the collected specimen to the laboratory within 30 min,Chill the collected specimen in an icy water mixture,Keep the collected specimen in contact with a heating block,Protect the collected specimen from sources of bright light,,,,D,Protect bili serum/plasma from light (amber bag/foil) prevents photo-oxidation degradation (<2h RT ok); transport prompt. Chill ammonia. Heat no.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist should explain to a male patient that which of the following fluids is used for fertility testing,Peritoneal,Seminal,Synovial,Amniotic,,,,B,Semen analysis (volume/count/motility post-ejac abst 2-7d) male fertility. Others female/joint/etc.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following specimens should a phlebotomist place in an ice slurry if there is a delay for processing,Vitamin B6,Vitamin A,Ammonia,Bilirubin,,,,C,Ammonia plasma/serum ice slurry (0-4°C) halts breakdown (<30min RT); vitamins RT stable. Bili light protect.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following is the first step a phlebotomist should take to prevent the spread of infection,Wearing gloves for any patient contact,Washing hands with antimicrobial soap and water,Applying antiseptic to the puncture sites prior to venipuncture,Decontaminating the equipment before use,,,,B,Hand hygiene (soap/water 40-60sec or ABHR >60%alc 20sec) #1 CDC core prevents 30% HAIs; before/after patient. Gloves 2nd. Site/equip after.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,To qualify for blood donation a patient must have a minimum level of 125 gdL for which of the following,Platelet count,RBC,WBC,Hemoglobin,,,,D,Hgb 12.5 g/dL females/13.0 males (HemoCue/copper sulfate) ensures donor safety (Hct>38%/donor unit 450mL ~15% vol loss). PLT/RBC/WBC no min donation.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist should identify that a blood spot collection for inborn errors of metabolism requires which of the following,The newborn must be at least 3 days old,The circles on the filter paper must be at least half filled,The first drop of blood immediately following the puncture must be included,The specimen must be completely dried before the test can be processed,,,,D,Dry completely horizontal 3-4h (no heat/stack) prevents hemolysis/zinc interference newborn screen (PKU/hypothyroid/galactosemia CLIA); >24h reject. 24-48h post-birth. Full saturate. Wipe 1st drop.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is preparing to collect a blood specimen from a patient who has active Mycobacterium tuberculosis Which of the following precautions should the phlebotomist follow,Standard precautions,Airborne precautions,Contact precautions,Droplet precautions,,,,B,Airborne (TB) N95 + private room neg pressure; phlebotomy mask patient cough etiquette. Standard always. Contact Cdiff. Droplet flu.,regular,,,
